index,propertyCode,price,log_price,nom_comar,municipality,propertyType,size,cat_size,rooms,bathrooms,floor_grouped,hasLift,latitude,longitude
581,108915936,160000.0,11.982935344196433,Vallès Occidental,Sabadell,flat,65.0,Mediana,1,1,3-4,1,41.5294644,2.1072622
582,108915895,215000.0,12.278397958261774,Barcelonès,Barcelona,flat,66.0,Mediana,3,1,3-4,1,41.4396794,2.1803557
583,108915810,180000.0,12.100717685412471,Barcelonès,Badalona,flat,67.0,Mediana,3,1,5+,1,41.4412586,2.2230069
584,108915784,169000.0,12.037659911047468,Barcelonès,Badalona,flat,73.0,Mediana,3,1,3-4,0,41.4513029,2.2392871
586,108094120,255000.0,12.449022745701502,Maresme,Premiá de Mar,flat,66.0,Mediana,3,1,3-4,0,41.4913143,2.3599068
587,108915742,640000.0,13.369225017834633,Vallès Oriental,Canovelles,chalet,336.0,Muy Grande,5,4,0,0,41.6185687,2.2691012
588,108915739,440000.0,12.994532278619134,Barcelonès,Barcelona,flat,80.0,Mediana,3,1,0,1,41.4036885,2.1587213
590,108915634,279800.0,12.541833915188546,Maresme,Mataró,flat,101.0,Grande,4,2,3-4,1,41.5447773,2.4250638
591,108915639,225000.0,12.323860125621126,Baix Llobregat,Olesa de Montserrat,flat,90.0,Mediana,3,2,3-4,1,41.5394141,1.8962249
593,108915577,413000.0,12.931205293247745,Barcelonès,Barcelona,flat,72.0,Mediana,1,1,0,1,41.3743859,2.1630331
594,108915525,230000.0,12.345838935721968,Barcelonès,Santa Coloma de Gramenet,penthouse,69.0,Mediana,3,1,0,1,41.4544297,2.2145239
595,106727655,205000.0,12.230770136157428,Vallès Oriental,Mollet del Vallès,flat,90.0,Mediana,3,1,2,0,41.5375057,2.2065125
596,108915429,425000.0,12.959846800844963,Garraf,Vilanova i la Geltrú,duplex,101.0,Grande,3,2,2,1,41.2228505,1.7268994
597,108915481,149800.0,11.917063025610398,Baix Llobregat,Hospitalet de Llobregat,flat,50.0,Pequeña,2,1,0,0,41.3726444,2.100931
598,108915445,256000.0,12.45293662970407,Vallès Occidental,Vacarisses,chalet,178.0,Muy Grande,3,3,0,0,41.6105252,1.8683361
599,108915476,212000.0,12.264346270624157,Anoia,Piera,flat,96.0,Grande,3,2,1,1,41.5229715,1.7518497
600,108915343,279000.0,12.53897064502647,Anoia,Els Hostalets de Pierola,chalet,199.0,Muy Grande,3,2,0,0,41.5462972,1.7987497
601,108915341,170000.0,12.04355959836804,Vallès Occidental,Terrassa,flat,101.0,Grande,3,2,1,1,41.5726726,2.0422657
602,105725866,375000.0,12.834683971615659,Maresme,Vilassar de Dalt,flat,91.0,Grande,3,2,3-4,1,41.5132361,2.3600341
603,108910671,350000.0,12.765691290604371,Barcelonès,Barcelona,flat,95.0,Grande,3,1,5+,1,41.4262709,2.1744683
604,108895637,780000.0,13.567050480716235,Barcelonès,Barcelona,chalet,205.0,Muy Grande,7,3,0,0,41.4315311,2.1783632
605,107728839,315000.0,12.660331092405906,Garraf,Cubelles,chalet,147.0,Grande,4,2,0,0,41.2073651,1.6764075
606,108883184,280000.0,12.54254845357358,Vallès Oriental,Mollet del Vallès,flat,105.0,Grande,3,2,0,1,41.5447544,2.2159172
607,108915255,799000.0,13.591117476312084,Vallès Occidental,Sabadell,chalet,492.0,Muy Grande,4,2,0,0,41.5572196,2.0743198
608,108915298,370000.0,12.821260987319457,Barcelonès,Barcelona,flat,100.0,Grande,4,2,5+,1,41.3681534,2.1345067
609,107372234,195000.0,12.180759965737863,Barcelonès,Barcelona,flat,64.0,Mediana,3,1,3-4,0,41.4236355,2.1536973
610,107441177,249000.0,12.425212191503038,Barcelonès,Hospitalet de Llobregat,flat,67.0,Mediana,3,1,2,1,41.3630994,2.1231798
611,108915067,220000.0,12.301387370778713,Barcelonès,Badalona,flat,71.0,Mediana,3,1,0,1,41.4469123,2.2243206
612,108915001,222000.0,12.310437165348775,Maresme,Tordera,flat,127.0,Grande,3,2,1,1,41.6986483,2.7175911
613,108915040,230000.0,12.345838935721968,Barcelonès,Barcelona,flat,60.0,Mediana,2,1,0,0,41.4146706,2.1483289
614,108914207,318000.0,12.669809806411457,Baix Llobregat,Castelldefels,flat,110.0,Grande,3,2,0,0,41.2884516,1.9770464
615,108914886,800000.0,13.592368256649284,Vallès Occidental,Matadepera,chalet,369.0,Muy Grande,5,4,0,0,41.6104305,2.0176281
616,108914884,325000.0,12.691583538230217,Anoia,El Bruc,chalet,150.0,Grande,3,2,0,0,41.5807929,1.7804492
617,108914746,179000.0,12.095146671399466,Vallès Occidental,Sabadell,flat,69.0,Mediana,3,1,3-4,1,41.570129,2.0836915
618,108914612,785000.0,13.573440270649085,Barcelonès,Barcelona,flat,165.0,Muy Grande,5,2,2,1,41.3868642,2.1565665
619,107871872,215000.0,12.278397958261774,Barcelonès,Barcelona,flat,91.0,Grande,3,1,0,1,41.4644819,2.1822514
620,108914608,470000.0,13.060490101343552,Barcelonès,Barcelona,flat,100.0,Grande,3,2,3-4,0,41.3821774,2.1774117
621,108914589,281600.0,12.548246454396082,Vallès Occidental,Terrassa,flat,276.0,Muy Grande,3,2,0,0,41.5347468,2.0466582
622,108900502,145000.0,11.884495917930655,Vallès Occidental,Sabadell,duplex,89.0,Mediana,3,1,1,1,41.5777479,2.0874296
623,108914581,139000.0,11.842236406331555,Vallès Oriental,Mollet del Vallès,flat,76.0,Mediana,4,1,0,0,41.5446559,2.2101906
624,108914495,579000.0,13.269059483669357,Vallès Occidental,Sabadell,chalet,163.0,Muy Grande,4,2,0,0,41.5603911,2.0993704
625,107388412,145000.0,11.884495917930655,Barcelonès,Barcelona,flat,31.0,Pequeña,1,1,0,0,41.4042657,2.1681666
626,108914391,99000.0,11.502885230075814,Barcelonès,Badalona,flat,77.0,Mediana,3,1,0,0,41.4475566,2.2212657
627,107283392,142000.0,11.863589378812122,Vallès Occidental,Sabadell,flat,70.0,Mediana,3,1,0,1,41.5663346,2.095273
628,108914422,310000.0,12.644330802262578,Barcelonès,Barcelona,flat,65.0,Mediana,3,1,0,1,41.4303947,2.1813722
629,108914275,132000.0,11.790564777297387,Barcelonès,Badalona,flat,93.0,Grande,3,1,1,0,41.4375433,2.2203928
630,108754367,142000.0,11.863589378812122,Osona,Vic,flat,87.0,Mediana,3,1,3-4,0,41.9257758,2.2525164
631,108242658,210000.0,12.25486757159303,Osona,Roda de Ter,chalet,192.0,Muy Grande,3,1,0,0,41.9839606,2.3134817
633,108543218,200000.0,12.206077645517674,Baix Llobregat,Sant Boi de Llobregat,flat,69.0,Mediana,3,1,1,1,41.3574559,2.0288531
635,108914118,162000.0,11.995357787034976,Barcelonès,Santa Coloma de Gramenet,flat,55.0,Mediana,2,1,1,1,41.448424,2.2121661
636,108913887,149000.0,11.91170829631447,Vallès Occidental,Sabadell,flat,54.0,Mediana,2,1,0,1,41.5291173,2.1175428
637,108914063,320000.0,12.676079399771027,Barcelonès,Barcelona,flat,45.0,Pequeña,1,1,0,0,41.3988701,2.1747787
638,108913946,170000.0,12.04355959836804,Barcelonès,Barcelona,flat,43.0,Pequeña,2,1,3-4,0,41.4233811,2.1545734
639,108914044,174000.0,12.066816325306588,Maresme,Premiá de Mar,flat,66.0,Mediana,2,1,5+,0,41.4935183,2.3581438
640,108913920,565000.0,13.244582780038517,Barcelonès,Barcelona,penthouse,161.0,Muy Grande,4,2,0,1,41.4268854,2.1881057
641,108913619,330000.0,12.706850963741102,Baix Llobregat,Hospitalet de Llobregat,penthouse,86.0,Mediana,3,1,0,1,41.3698462,2.0982161
642,108913977,225000.0,12.323860125621126,Barcelonès,Barcelona,flat,80.0,Mediana,3,2,2,0,41.3784938,2.165299
643,108913824,380000.0,12.847929163278053,Baix Llobregat,Sant Vicenç Dels Horts,chalet,352.0,Muy Grande,8,2,0,0,41.3994332,2.0044499
644,108911489,225000.0,12.323860125621126,Barcelonès,Barcelona,penthouse,50.0,Pequeña,2,1,0,0,41.3778763,2.1621499
645,108913776,270000.0,12.506180941677357,Barcelonès,Barcelona,flat,45.0,Pequeña,1,1,5+,0,41.3850652,2.1807929
646,108913755,319000.0,12.672949516558306,Vallès Occidental,Sabadell,flat,92.0,Grande,3,2,3-4,1,41.5354217,2.116843
647,108913702,239000.0,12.384223015005313,Barcelonès,Barcelona,flat,37.0,Pequeña,1,1,2,0,41.3755718,2.1705045
648,108911608,480000.0,13.081543466215237,Barcelonès,Barcelona,flat,83.0,Mediana,3,1,0,1,41.3773027,2.154963
649,108913626,215000.0,12.278397958261774,Vallès Occidental,Sabadell,flat,99.0,Grande,3,1,1,1,41.5331,2.1158762
650,108913595,158000.0,11.970356641102999,Maresme,Premiá de Mar,flat,67.0,Mediana,3,1,1,0,41.4958179,2.3600023
651,108913564,145000.0,11.884495917930655,Barcelonès,Barcelona,studio,45.0,Pequeña,0,1,0,0,41.4284762,2.1693452
652,108913463,363000.0,12.80216086806413,Garraf,Vilanova i la Geltrú,flat,134.0,Grande,4,2,1,1,41.2191406,1.700513
653,108168959,160000.0,11.982935344196433,Barcelonès,Barcelona,flat,50.0,Pequeña,3,1,0,1,41.4351876,2.1702322
654,108913409,320000.0,12.676079399771027,Barcelonès,Barcelona,flat,45.0,Pequeña,1,1,0,0,41.4002895,2.1725533
655,108913370,336500.0,12.726356399830706,Maresme,Arenys de Munt,chalet,93.0,Grande,3,1,0,0,41.6163819,2.539075
656,108913371,180000.0,12.100717685412471,Barcelonès,Barcelona,penthouse,33.0,Pequeña,1,1,0,0,41.3829562,2.1381495
657,108913307,217000.0,12.28765724080691,Baix Llobregat,Sant Boi de Llobregat,flat,85.0,Mediana,3,1,1,1,41.341997,2.0412761
658,108913233,475000.0,13.07107218827772,Baix Llobregat,Viladecans,flat,93.0,Grande,3,2,0,1,41.312116,2.0246357
659,108913231,280000.0,12.54254845357358,Barcelonès,Barcelona,flat,57.0,Mediana,2,1,3-4,1,41.4177242,2.1726731
660,108913148,399000.0,12.896719202134523,Barcelonès,Barcelona,flat,111.0,Grande,4,2,1,1,41.4148021,2.180135
661,108913079,435000.0,12.983103608918753,Barcelonès,Barcelona,flat,98.0,Grande,3,2,2,1,41.3807386,2.1516891
662,108913120,249000.0,12.425212191503038,Barcelonès,Badalona,flat,72.0,Mediana,3,1,2,1,41.456546,2.2433867
663,108912968,175000.0,12.07254696717504,Barcelonès,Barcelona,flat,33.0,Pequeña,1,1,3-4,0,41.3819906,2.1407398
665,108912507,295000.0,12.59473402514672,Baix Llobregat,Castelldefels,flat,81.0,Mediana,3,1,3-4,0,41.2887389,1.9821166
666,108912897,159000.0,11.976665770490767,Maresme,Malgrat de Mar,flat,85.0,Mediana,2,2,0,0,41.6532939,2.7412047
667,108912842,380000.0,12.847929163278053,Vallès Oriental,Lliçà d'Amunt,chalet,196.0,Muy Grande,4,2,0,0,41.6113088,2.2431937
668,108912889,249500.0,12.427218202181711,Vallès Occidental,Montcada i Reixac,flat,68.0,Mediana,3,2,5+,1,41.4628413,2.1714511
669,108912883,348000.0,12.759960632315702,Barcelonès,Barcelona,flat,76.0,Mediana,3,2,2,1,41.3759106,2.1671801
670,108912814,260000.0,12.468440756144114,Maresme,Mataró,duplex,132.0,Grande,4,2,2,0,41.5407316,2.4251344
671,107983703,275000.0,12.524530013005734,Barcelonès,Barcelona,flat,65.0,Mediana,3,1,3-4,1,41.4071257,2.1689038
672,108912829,136000.0,11.820417517632333,Barcelonès,Barcelona,flat,71.0,Mediana,3,1,3-4,1,41.4317624,2.1567068
673,108912828,225000.0,12.323860125621126,Barcelonès,Barcelona,flat,69.0,Mediana,3,1,3-4,1,41.4338184,2.1551634
674,108912827,300000.0,12.611541086966115,Barcelonès,Barcelona,flat,60.0,Mediana,3,1,3-4,1,41.4324079,2.1621646
675,108912795,255000.0,12.449022745701502,Barcelonès,Barcelona,flat,76.0,Mediana,3,1,1,1,41.4299533,2.1567355
676,108912792,250000.0,12.429220196836383,Barcelonès,Barcelona,flat,81.0,Mediana,4,1,3-4,0,41.380391,2.1686477
677,108912791,210000.0,12.25486757159303,Barcelonès,Barcelona,flat,55.0,Mediana,3,1,1,0,41.4333129,2.1547008
678,108912714,95000.0,11.461642696843066,Osona,Vic,flat,82.0,Mediana,4,1,3-4,0,41.9202907,2.2501786
679,108912666,155000.0,11.951186847493476,Barcelonès,Barcelona,flat,24.0,Pequeña,1,1,3-4,1,41.3746105,2.1575508
680,108912725,184000.0,12.122696471358964,Maresme,Alella,flat,72.0,Mediana,3,1,2,0,41.4815086,2.3037158
681,108912320,587000.0,13.282781802386296,Baix Llobregat,Corbera de Llobregat,chalet,231.0,Muy Grande,5,3,0,0,41.4134676,1.9294564
682,108912622,270000.0,12.506180941677357,Vallès Oriental,Sant Antoni de Vilamajor,duplex,134.0,Grande,4,2,2,1,41.6711794,2.3961013
684,107928978,119700.0,11.692752245730048,Barcelonès,Barcelona,flat,42.0,Pequeña,2,1,1,0,41.3707932,2.1376559
685,108912707,239000.0,12.384223015005313,Baix Llobregat,Gavà,flat,86.0,Mediana,3,2,0,1,41.3071006,1.9969788
686,108912581,415000.0,12.936036208848487,Barcelonès,Badalona,duplex,103.0,Grande,3,2,1,1,41.445363,2.2380986
687,108912627,449900.0,13.016782837542953,Baix Llobregat,Castelldefels,flat,104.0,Grande,3,1,2,1,41.2868691,1.9815988
688,108912559,278500.0,12.537176929007302,Baix Llobregat,Viladecans,flat,83.0,Mediana,3,1,0,1,41.316478,2.025999
689,108912568,160000.0,11.982935344196433,Vallès Occidental,Sabadell,flat,65.0,Mediana,1,1,3-4,0,41.5303653,2.1070413
690,108912192,780000.0,13.567050480716235,Vallès Oriental,Campins,countryHouse,350.0,Muy Grande,4,3,0,0,41.7262357,2.4647993
691,108912458,345000.0,12.75130259456002,Baix Llobregat,Sant Feliu de Llobregat,flat,95.0,Grande,4,2,2,1,41.3835879,2.0516912
692,108911786,200000.0,12.206077645517674,Barcelonès,Badalona,flat,70.0,Mediana,3,1,3-4,0,41.4618167,2.2430879
693,108912510,415000.0,12.936036208848487,Vallès Oriental,Lliçà d'Amunt,chalet,266.0,Muy Grande,4,3,0,0,41.5943113,2.2076484
694,108912487,179000.0,12.095146671399466,Barcelonès,Badalona,flat,71.0,Mediana,3,1,5+,1,41.4371237,2.2198057
695,108905577,370000.0,12.821260987319457,Vallès Oriental,Granollers,flat,90.0,Mediana,3,2,1,1,41.6050599,2.2924044
696,108912247,190000.0,12.154784614286667,Maresme,Premiá de Mar,flat,62.0,Mediana,3,1,2,0,41.4913985,2.3595629
697,108912295,300000.0,12.611541086966115,Vallès Occidental,Sabadell,chalet,145.0,Grande,3,1,0,0,41.5631685,2.0882016
698,108912369,360000.0,12.793862088206213,Baix Llobregat,Sant Boi de Llobregat,flat,96.0,Grande,3,2,0,1,41.3421274,2.0400966
699,108912339,120000.0,11.695255355062795,Maresme,Calella,flat,41.0,Pequeña,2,1,0,1,41.6102455,2.646709
700,108912305,349900.0,12.765405536311112,Maresme,Mataró,flat,140.0,Grande,3,2,3-4,1,41.5465878,2.4481842
701,108912203,319990.0,12.676048149380394,Maresme,Montgat,flat,77.0,Mediana,3,1,3-4,0,41.470736,2.2792337
702,108912266,425000.0,12.959846800844963,Barcelonès,Barcelona,flat,70.0,Mediana,3,1,3-4,1,41.3972021,2.174767
703,108912284,205000.0,12.230770136157428,Barcelonès,Barcelona,penthouse,25.0,Pequeña,1,1,0,0,41.4003248,2.20819
704,108912200,410000.0,12.923914877701906,Vallès Occidental,Sant Cugat del Vallès,flat,78.0,Mediana,3,1,1,0,41.4757636,2.0919625
705,108911509,820000.0,13.617060838751888,Barcelonès,Barcelona,flat,110.0,Grande,4,3,5+,1,41.3885866,2.1548535
706,108912212,248900.0,12.424810506025395,Vallès Oriental,Mollet del Vallès,flat,102.0,Grande,3,1,3-4,1,41.5362682,2.209869
707,108912246,269000.0,12.502470376049185,Vallès Oriental,Parets del Vallès,flat,90.0,Mediana,3,1,0,0,41.5585288,2.2203093
708,108912113,267000.0,12.495007682693725,Baix Llobregat,Esparreguera,flat,120.0,Grande,2,1,3-4,0,41.5412065,1.8654978
709,108907903,180000.0,12.100717685412471,Vallès Occidental,Sabadell,flat,75.0,Mediana,2,1,3-4,1,41.5278693,2.1190899
710,108912178,265650.0,12.489938696223595,Vallès Occidental,Cerdanyola del Vallès,flat,88.0,Mediana,3,1,2,1,41.4963316,2.1480722
711,108912160,179500.0,12.097936057925594,Maresme,Pineda de Mar,flat,72.0,Mediana,3,1,2,0,41.619431,2.6731833
713,108911962,675000.0,13.42246945133505,Maresme,Vilassar de Dalt,chalet,304.0,Muy Grande,5,3,0,0,41.520153,2.3664236
714,108912063,535000.0,13.190023895035274,Barcelonès,Barcelona,flat,77.0,Mediana,3,2,0,1,41.3820741,2.1611825
715,108911999,225000.0,12.323860125621126,Alt Penedès,Olesa de Bonesvalls,chalet,106.0,Grande,3,1,0,0,41.3514557,1.8484965
716,108911745,725000.0,13.493928313146206,Barcelonès,Barcelona,flat,131.0,Grande,4,1,5+,1,41.3822291,2.1554001
717,108911727,415000.0,12.936036208848487,Barcelonès,Barcelona,flat,84.0,Mediana,3,1,3-4,1,41.4105886,2.17087
718,108911880,197500.0,12.193498926601634,Barcelonès,Barcelona,flat,43.0,Pequeña,1,1,3-4,0,41.3813214,2.1808809
719,108911858,440000.0,12.994532278619134,Barcelonès,Barcelona,flat,86.0,Mediana,4,2,1,1,41.4038052,2.1760065
720,108911733,235000.0,12.367345048436391,Bages,Santpedor,flat,110.0,Grande,3,2,2,1,41.7861793,1.8362318
721,108911778,259000.0,12.464587201678082,Baix Llobregat,Molins de Rei,flat,119.0,Grande,4,2,2,1,41.4153773,2.012392
722,108911729,90000.0,11.407576060361786,Garraf,Olivella,flat,70.0,Mediana,3,1,1,0,41.3030182,1.7774658
723,108906505,270000.0,12.506180941677357,Baix Llobregat,Vallirana,chalet,139.0,Grande,4,2,0,0,41.3857423,1.9329023
724,108911696,180000.0,12.100717685412471,Anoia,Igualada,flat,54.0,Mediana,2,1,1,1,41.5874364,1.6086314
725,108911402,370000.0,12.821260987319457,Barcelonès,Hospitalet de Llobregat,flat,73.0,Mediana,2,1,3-4,1,41.3646854,2.1138941
726,108911620,194500.0,12.178192583415596,Maresme,Mataró,flat,100.0,Grande,3,1,3-4,0,41.5412643,2.4386973
727,108911648,210000.0,12.25486757159303,Barcelonès,Barcelona,flat,37.0,Pequeña,1,1,3-4,0,41.3813474,2.1915381
728,108911502,305000.0,12.628070334272698,Vallès Oriental,Llinars del Vallès,chalet,129.0,Grande,4,1,0,0,41.6451588,2.3979923
729,108911596,460000.0,13.038983942375959,Barcelonès,Barcelona,flat,97.0,Grande,4,2,1,0,41.4067211,2.167746
730,108911500,515000.0,13.151924121391561,Vallès Occidental,Sant Cugat del Vallès,flat,117.0,Grande,2,2,2,1,41.4750575,2.091129
731,108911440,615000.0,13.329379172803593,Barcelonès,Barcelona,penthouse,140.0,Grande,2,1,0,1,41.3759546,2.1600726
732,108911382,195000.0,12.180759965737863,Maresme,Calella,flat,73.0,Mediana,2,1,1,1,41.614302,2.6588627
733,108911457,134000.0,11.80560254159177,Barcelonès,Hospitalet de Llobregat,flat,45.0,Pequeña,1,1,0,1,41.3568051,2.0994753
734,108911496,425000.0,12.959846800844963,Vallès Oriental,Granollers,flat,175.0,Muy Grande,4,2,5+,1,41.6139582,2.2901461
735,108911430,250000.0,12.429220196836383,Alt Penedès,Vilafranca del Penedès,duplex,143.0,Grande,3,2,3-4,1,41.3421212,1.6952742
736,108911429,350000.0,12.765691290604371,Vallès Occidental,Palau-Solità i Plegamans,flat,96.0,Grande,3,2,0,1,41.577536,2.1806439
737,108911428,350000.0,12.765691290604371,Vallès Occidental,Palau-Solità i Plegamans,flat,96.0,Grande,3,2,0,1,41.5776347,2.182711
738,108911427,360000.0,12.793862088206213,Vallès Occidental,Palau-Solità i Plegamans,flat,96.0,Grande,3,2,0,1,41.5778967,2.1829229
739,108911426,350000.0,12.765691290604371,Vallès Occidental,Palau-Solità i Plegamans,flat,96.0,Grande,3,2,0,1,41.5794043,2.179845
740,108911415,397500.0,12.89295272879663,Vallès Occidental,Palau-Solità i Plegamans,duplex,126.0,Grande,2,3,0,1,41.5795868,2.1807232
741,108911414,382500.0,12.854486546624395,Vallès Occidental,Palau-Solità i Plegamans,duplex,129.0,Grande,3,3,0,1,41.5792956,2.1825721
742,108911411,650000.0,13.384729180332174,Maresme,Montgat,penthouse,196.0,Muy Grande,3,2,0,1,41.4625405,2.2706306
743,108814917,360000.0,12.793862088206213,Baix Llobregat,El Prat de Llobregat,flat,79.0,Mediana,2,2,1,1,41.321982,2.1011325
744,108900811,449000.0,13.014780393893403,Baix Llobregat,Sant Joan Despí,flat,85.0,Mediana,3,2,2,1,41.3652765,2.0546897
745,108556699,850000.0,13.652992804936396,Garraf,Cubelles,chalet,238.0,Muy Grande,10,3,0,0,41.211856,1.6809255
746,108911381,830000.0,13.629182184591333,Vallès Occidental,Sant Cugat del Vallès,chalet,198.0,Muy Grande,4,3,0,0,41.4728046,2.0851115
747,107342614,285000.0,12.560247968016562,Maresme,Palafolls,chalet,235.0,Muy Grande,6,3,0,0,41.6609666,2.7502112
749,108911325,232000.0,12.354496960983985,Baix Llobregat,Sant Andreu de la Barca,flat,90.0,Mediana,4,2,0,1,41.4486978,1.967908
750,108911302,313760.0,12.656386828574508,Vallès Occidental,Palau-Solità i Plegamans,flat,96.0,Grande,3,2,0,1,41.5786926,2.1819911
751,108911301,314820.0,12.65975950232204,Vallès Occidental,Palau-Solità i Plegamans,flat,100.0,Grande,3,2,0,1,41.5799793,2.1805099
752,108911300,366000.0,12.810391344620207,Vallès Occidental,Palau-Solità i Plegamans,flat,141.0,Grande,3,2,0,1,41.5786589,2.1815426
753,108911162,299000.0,12.608202196848836,Barcelonès,Barcelona,flat,66.0,Mediana,3,1,2,1,41.3605463,2.1361375
754,108911283,599000.0,13.303018546545275,Barcelonès,Barcelona,flat,336.0,Muy Grande,7,5,0,0,41.4486627,2.1933513
755,108911266,315000.0,12.660331092405906,Barcelonès,Barcelona,flat,52.0,Mediana,2,1,3-4,0,41.3866695,2.1532355
757,108911221,410000.0,12.923914877701906,Vallès Oriental,Caldes de Montbui,chalet,120.0,Grande,4,2,0,0,41.6242636,2.1937292
758,108768472,239900.0,12.3879816172226,Vallès Occidental,Santa Perpètua de Mogoda,flat,97.0,Grande,3,2,3-4,1,41.53095,2.184937
759,108911041,395000.0,12.886643575525625,Barcelonès,Barcelona,penthouse,108.0,Grande,2,1,0,1,41.4279291,2.1785246
760,108712134,495000.0,13.112315061750808,Baix Llobregat,Sant Feliu de Llobregat,flat,122.0,Grande,3,2,3-4,1,41.3836356,2.0547391
761,108911175,320000.0,12.676079399771027,Vallès Occidental,Sabadell,chalet,141.0,Grande,3,2,0,0,41.5465065,2.0866664
763,108911100,280000.0,12.54254845357358,Berguedà,Berga,flat,118.0,Grande,3,2,3-4,0,42.1002879,1.8415955
764,108911152,495000.0,13.112315061750808,Barcelonès,Barcelona,flat,84.0,Mediana,4,2,3-4,1,41.4060123,2.1821384
766,108811101,360000.0,12.793862088206213,Barcelonès,Barcelona,duplex,80.0,Mediana,3,2,1,0,41.3739421,2.1597565
767,108910982,166000.0,12.019749091416921,Anoia,Vilanova del Camí,flat,118.0,Grande,3,2,2,1,41.5703894,1.6439166
768,108911034,150000.0,11.918397239722838,Alt Penedès,Vilafranca del Penedès,chalet,115.0,Grande,4,1,0,0,41.3458704,1.6980433
770,108816899,350000.0,12.765691290604371,Barcelonès,Barcelona,flat,84.0,Mediana,3,2,5+,1,41.4270003,2.181412
771,108906641,189000.0,12.149507585033072,Baix Llobregat,Sant Andreu de la Barca,flat,78.0,Mediana,2,1,0,1,41.4487369,1.9764989
772,108910723,187000.0,12.138869243416009,Maresme,Pineda de Mar,flat,84.0,Mediana,3,1,3-4,1,41.6236054,2.6897715
773,108910816,207500.0,12.242891437918386,Alt Penedès,Vilafranca del Penedès,flat,106.0,Grande,3,2,1,1,41.3504486,1.7032554
776,108908331,93000.0,11.440365524765756,Berguedà,Puig-Reig,flat,59.0,Mediana,2,1,1,1,41.9688783,1.8817006
777,108910679,270000.0,12.506180941677357,Maresme,Premiá de Mar,flat,114.0,Grande,3,2,0,0,41.4938291,2.3556414
778,108908755,499000.0,13.120363378739663,Barcelonès,Hospitalet de Llobregat,flat,76.0,Mediana,2,1,5+,1,41.359626,2.1267307
779,108910552,154000.0,11.944714374881176,Barcelonès,Hospitalet de Llobregat,flat,56.0,Mediana,3,1,3-4,0,41.3625038,2.1260354
780,108910568,365000.0,12.807655372286902,Vallès Occidental,Cerdanyola del Vallès,flat,80.0,Mediana,2,2,0,1,41.4861317,2.1106672
781,108905869,169000.0,12.037659911047468,Baix Llobregat,Cornellà de Llobregat,flat,52.0,Mediana,2,1,5+,1,41.3614887,2.0815801
782,108906416,229900.0,12.345404060459082,Barcelonès,Hospitalet de Llobregat,flat,74.0,Mediana,3,1,5+,1,41.3495023,2.1110505
783,108910420,135000.0,11.813037464800539,Barcelonès,Barcelona,studio,30.0,Pequeña,0,1,5+,0,41.3735052,2.1301527
784,108910429,396000.0,12.889172015485954,Barcelonès,Barcelona,flat,100.0,Grande,4,2,3-4,0,41.3797353,2.1357724
785,108910386,240000.0,12.388398368982115,Barcelonès,Barcelona,flat,43.0,Pequeña,1,1,0,0,41.3739722,2.1584741
786,108910278,750000.0,13.527829818844937,Barcelonès,Barcelona,flat,104.0,Grande,3,2,1,1,41.3904459,2.1638402
787,108910276,215000.0,12.278397958261774,Barcelonès,Barcelona,flat,73.0,Mediana,2,1,5+,1,41.4220641,2.2038611
788,108910245,145000.0,11.884495917930655,Vallès Occidental,Sabadell,flat,59.0,Mediana,1,1,0,0,41.5675282,2.0866281
789,106877304,368000.0,12.81584093453868,Baix Llobregat,Castellví de Rosanes,chalet,214.0,Muy Grande,3,2,0,0,41.4476557,1.9110676
790,108910205,598000.0,13.301347705172173,Barcelonès,Barcelona,flat,83.0,Mediana,2,2,3-4,1,41.3762166,2.1283616
791,108909962,170000.0,12.04355959836804,Maresme,Pineda de Mar,flat,115.0,Grande,4,2,1,1,41.6245316,2.6894181
792,108910136,372000.0,12.826651821423713,Maresme,Cabrils,chalet,165.0,Muy Grande,4,3,0,0,41.5164465,2.3845991
793,108908880,199500.0,12.20357452783082,Baix Llobregat,Castelldefels,flat,57.0,Mediana,3,1,2,0,41.2882519,1.9770633
794,108909910,320000.0,12.676079399771027,Barcelonès,Barcelona,duplex,97.0,Grande,3,3,1,0,41.3723661,2.1261593
795,108909907,535000.0,13.190023895035274,Garraf,Sitges,chalet,168.0,Muy Grande,3,3,0,0,41.2487447,1.8266225
796,108909870,320000.0,12.676079399771027,Barcelonès,Barcelona,flat,98.0,Grande,3,2,2,1,41.360463,2.1391617
797,108908351,225000.0,12.323860125621126,Vallès Occidental,Terrassa,flat,87.0,Mediana,3,2,2,1,41.573773,2.0116713
798,108909866,420000.0,12.948012371209098,Maresme,Premiá de Mar,flat,110.0,Grande,4,2,3-4,0,41.4938303,2.3653554
800,105168173,315000.0,12.660331092405906,Barcelonès,Barcelona,flat,70.0,Mediana,2,1,3-4,1,41.3771982,2.1756607
801,108836329,500000.0,13.122365377402328,Maresme,Alella,flat,141.0,Grande,4,2,0,1,41.4917736,2.2974482
802,108909708,280000.0,12.54254845357358,Garraf,Cubelles,chalet,170.0,Muy Grande,6,2,0,0,41.2311779,1.6568925
803,104993881,135000.0,11.813037464800539,Barcelonès,Barcelona,flat,58.0,Mediana,3,1,0,1,41.4488809,2.1883735
804,108582656,128000.0,11.759793355371237,Maresme,Mataró,flat,97.0,Grande,4,1,3-4,0,41.5473761,2.4510195
