propertyCode,nom_comar,municipality,price_true,price_pred,abs_error,idealista_url,undervaluation_pct,y_pred_log,y_true_log,res_log,res_zscore,priority_score
108904409,Barcelonès,Barcelona,280001.0,399578.60542785283,119577.60542785283,https://www.idealista.com/inmueble/108904409/,29.925927915938818,12.898165784352882,12.54254845357358,0.35561733077930135,1.5061641200180602,66.13307314169899
108511739,Bages,Manresa,96000.99999999996,136997.08662663793,40996.086626637974,https://www.idealista.com/inmueble/108511739/,29.9247871878953,11.827714939085155,11.472113887062386,0.35560105202276837,1.5060951737747634,66.13020624476961
108909962,Maresme,Pineda de Mar,170001.00000000012,242521.0258298435,72520.02582984339,https://www.idealista.com/inmueble/108909962/,29.902572604457216,12.398843690054024,12.04355959836804,0.3552840916859843,1.5047527355823196,66.07438289058963
105182854,Vallès Occidental,Terrassa,94001.00000000015,134044.5617786467,40043.561778646545,https://www.idealista.com/inmueble/105182854/,29.873320668370066,11.805927574237273,11.451060699493429,0.3548668747438448,1.5029856755036193,66.00089473296762
108905448,Barcelonès,Barcelona,270000.9999999996,384784.08651326096,114783.08651326137,https://www.idealista.com/inmueble/108905448/,29.83051808440772,12.86043764170352,12.506180941677355,0.3542567000261645,1.5004013715702358,65.89340380619248
108866305,Barcelonès,Barcelona,240001.00000000047,342020.2658720372,102019.26587203675,https://www.idealista.com/inmueble/108866305/,29.828427158233374,12.7426252712249,12.388398368982116,0.3542269022427842,1.5002751675067691,65.88815403596644
96677367,Vallès Occidental,Montcada i Reixac,330001.0000000001,469814.612615545,139813.61261554487,https://www.idealista.com/inmueble/96677367/,29.759315453637466,13.06009345463031,12.706850963741102,0.3532424908892082,1.4961058401659297,65.71469602252412
108895344,Barcelonès,Barcelona,425001.00000000093,604895.2657935042,179894.26579350326,https://www.idealista.com/inmueble/108895344/,29.739737763944508,13.31281060763605,12.959846800844964,0.3529638067910863,1.494925515268684,65.66558189282168
108797027,Garraf,Sant Pere de Ribes,260000.9999999998,369993.4660101926,109992.46601019279,https://www.idealista.com/inmueble/108797027/,29.72821849971878,12.821240625032566,12.468440756144114,0.35279986888845194,1.4942311807537778,65.63668837241647
108803452,Vallès Occidental,Terrassa,239000.99999999962,339567.8920232154,100566.8920232158,https://www.idealista.com/inmueble/108803452/,29.616136974558327,12.735429182492569,12.384223015005311,0.3512061674872573,1.4874812963675426,65.35573477321711
108889680,Garraf,Sant Pere de Ribes,229001.00000000006,325098.28669970034,96097.28669970029,https://www.idealista.com/inmueble/108889680/,29.55945651859655,12.69188283620644,12.34148164933907,0.3504011868673711,1.484071921114864,65.21377719646351
108852164,Garraf,Sant Pere de Ribes,229001.00000000006,325098.28669970034,96097.28669970029,https://www.idealista.com/inmueble/108852164/,29.55945651859655,12.69188283620644,12.34148164933907,0.3504011868673711,1.484071921114864,65.21377719646351
108871350,Vallès Occidental,Castellar del Vallès,350000.9999999997,496806.2740939999,146805.27409400017,https://www.idealista.com/inmueble/108871350/,29.54980275998354,13.115955438535348,12.765691290604371,0.35026414793097693,1.4834915131561464,65.18960732667287
108890407,Vallès Occidental,Sabadell,169001.00000000012,239856.76196494824,70855.76196494812,https://www.idealista.com/inmueble/108890407/,29.540864883059964,12.387797199007057,12.037659911047468,0.35013728795958876,1.4829542166842542,65.1672319186696
